COD_PROGETTO_COMPLESSO;DESCRIZIONE_PROGETTO_COMPLESSO;COD_TIPO_COMPLESSITA;DESCR_TIPO_COMPLESSITA;OC_CODICE_PROGRAMMA;x_CICLO;x_AMBITO;x_PROGRAMMA;QUERY;NOTE
PC04350RLOF20ITS/1;Tecnico Superiore per la gestione e conduzione dei mezzi ferroviari 2020/2022;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04372RLOF20ITS/2;Tecnico Superiore per la mobilitÃ  delle persone e delle merci 2020/2022;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04356RLOF20ITS/3;Tecnico Superiore per i metodi e le tecnologie per lo sviluppo dei sistemi software 2020/2022;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04357RLOF20ITS/4;Tecnico Superiore per l'approvvigionamento energetico e la costruzione di impianti 2020/2022;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04358RLOF20ITS/5;Tecnico Superiore per la mobilitÃ  delle persone e delle merci 2021/2023;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04360RLOF20ITS/7;Tecnico superiore per i metodi e le tecnologie per lo sviluppo di sistemi software 2020/2022;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04352RLOF20ITS/8;Tecnico superiore per i metodi e le tecnologie per lo sviluppo di sistemi software 2021-2023;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04361RLOF20ITS/9;Tecnico superiore per l'infomobilitÃ  e le infrastrutture logistiche 2020/2022;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00883ARGE16-1052/7;3S SKILL SCOOL SUCCESS - LINEA 3;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04353RLOF20ITS/10;Tecnico per l'innovazione dei processi e prodotti meccanici 2021/2023;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04362RLOF20ITS/11;Tecnico superiore responsabile delle produzioni e delle trasformazioni agrarie, agro-alimentari e agro-industriali 2021/2023;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04355RLOF20ITS/13;Tecnico superiore per la produzione e manutenzione dei mezzi di trasporto e/o relative infrastrutture 2020/2022;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04363RLOF20ITS/14;Tecnico superiore per la mobilitÃ  delle persone e delle merci 2021/2023;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00903ARSV16-1052/1;GROW TO WORK - AttivitÃ  per l'integrazione socio-lavorativa;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04400ARGE19-1756CAT/119;A2 -RIQUALIFICARSI;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00886ARGE16-1052/10;L.I.F.E.LAVORO INTEGRAZIONE FORMAZIONE ESPERIENZA - LINEA 1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04369ARGE19-1756CAT/5;A1 -  AGGIORNO E MI QUALIFICO;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00904ARSV16-1052/2;BUILDING TOGETHER - AttivitÃ  professionalizzante individualizzata modulare;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04401ARGE19-1756CAT/157;A2 - SMART;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04402ARGE19-1756CAT/149;A1 - FORMAZIONE / PROFESSIONALITÃ PER COMPETERE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04370ARGE19-1756CAT/20;A1 - HOPE TECHNOLOGY PROGRESS_A1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04480ARGE19-1756CAT/18;A2 - IL MASSAGGIO IN ESTETICA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00894ARSP16-1052/1;Linea d'intervento 1. Sviluppo delle abilitÃ  sociali e lavorative - seconda annualitÃ  di percorso triennale;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04373ARGE19-1756CAT/6;A2 - MICROIMPRESA IN FORMAZIONE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00895ARSP16-1052/2;Linea d'intervento 2 - I contenuti del percorso in oggetto sono finalizzati a formare il personale che sarÃ  impiegato nel campus agrisociale e nella nascente struttura alberghiero/ristorativa.;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04405ARGE19-1756CAT/16;A2 - CATALOGO OCCUPATI A2 MICROIMPRESE F.IRE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04343ARGE19-1756CAT/32;A2 - FORMARE I LAVORATORI PÃšER FAR CRESCE LE AZIENDE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04344ARGE19-1756CAT/38;A2 - DIGITAL INNOVATION: COMUNICAZIONE, MARKETING E CYBERSECURITY - COMPETENZE DIGITALI PER LA COMPETITIVITA' DELLE MICROIMPRESE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00762ARIEFP1518/25;OPERATORE AMMINISTRATIVO SEGRETARIALE - GE - IEFP TRIENNALE 2015-18;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04340ARGE19-1756CAT/48;A1 - COMPETITIVITA' ED INNOVAZIONE PER LE IMPRESE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04461ARGE19-1756CAT/121;B2 -RIAVVIARSI;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04440ARGE19-1756CAT/115;B2 - DIGITAL TRANSFORMATION B2;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04403ARGE19-1756CAT/164;A1 - FORMAZIONE TRA RINFORZO DEGLI STRUMENTI TRADIZIONALI E RICERCA DI NUOVE AREE DI BUSINESS;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04364ARGE19-1756CAT/14;B2 - ARTE BIANCA E ARTE DOLCIARIA -PANI/GRANI ANTICHI-PIZZA-CIOCCOLATO-PICCOLA PASTICCERIA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00896ARSP16-1052/3;Linea d'intervento 1 - L'intervento Ãš articolato in attivitÃ  modulari individualizzabili sulle esigenze di ciascun partecipante e si rivolge a persone disabili segnalate dall'ASL 5 spezzina.;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04432ARGE19-1756CAT/31;B2 - PERCORSI FORMATIVI VERSO IL LAVORO;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04481ARGE19-1756CAT/53;B2 - SKILLS 4 JOB OVER;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04466ARGE19-1756CAT/69;B2 - FORMAZIONE PER L'INCLUSIONE E RICOLLOCAZIONE NEL MONDO DEL LAVORO;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04462ARGE19-1756CAT/77;B2 - KNOW HOW FOR THE NEW JOB;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04345ARGE19-1756CAT/87;A2 - BEAUTY PASSPORT AGGIORNAMENTO DELLE COMPETENZE PROFESSIONALI IN ESTETICA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04368ARGE19-1756CAT/83;A1 - LA CENTRALITA' DELLA PERSONA E DELLE RELAZIONI ALL'INTERNO DI UN CONTESTO AZIENDALE IN CONTINUA EVOLUZIONE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00897ARSP16-1052/4;Linea d'intervento 2 - L'intervento Rafforzare Ãš articolato in attivitÃ  modulari individualizzabili sulle esigenze di ciascun partecipante, si rivolge a persone disabili segnalate dall'ASL 5 spezzina;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04467ARGE19-1756CAT/98;B2 - COMPETENZE PER OCCUPARSI;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04365ARGE19-1756CAT/105;B2 - OFFERTA FORMATIVA A CATALOGO PER DISOCCUPATI;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04407AG20GIOCAMPO/2;Il Banco per Im-Parare - Ponente;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04464ARGE19-1756CAT/156;A1 - APPEAL;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04413AG20GIOCAMPO/1;Il Banco per Im-Parare - Levante;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04409AG20GIOCAMPO/3;Far fiorire l'impresa;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04410AG20GIOCAMPO/4;Il tempo dei giovani;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00887ARGE16-1052/11;ACCOGLIERE, FORMARE, ACCOMPAGNARE - LINEA 2;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00898ARSP16-1052/5;Prima annualitÃ  di un percorso di autonomia da sviluppare in un triennio. I percorsi, che derivano dalla sperimentazione decennale del progetto Accanto, sono pensati per dare risposte differenziate e personalizzabili.;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04404ARGE19-1756CAT/19;A1 - VIVERE NEL CAMBIAMENTO E CONTINUARE AD AGGIORNARSI;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04412ARGE19-1756CAT/24;A1 - CRESCITA E INNOVAZIONE DELLE COMPETENZE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04441ARGE19-1756CAT/132;A1 - Competenze trasversali per le imprese;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04406ARGE19-1756CAT/99;A1 - ITINERARI DELLE COMPETENZE PER OCCUPATI DELLE IMPRESE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04446ARGE19-1756CAT/110;A2 - SOFT SKILL PER CRESCERE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04408ARGE19-1756CAT/109;A1 - CRESCERE IN AZIENDA CON LE SOFT SKILL;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04411ARGE19-1756CAT/90;A2 - SVILUPPO SAVONA - A2;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04465ARGE19-1756CAT/49;A2 - COMPETITIVITA' ED INNOVAZIONE PER LE MICROIMPRESE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04454ALAV20-721POSTCOVID/1;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04475ARGE19-1756CAT/89;A1 - SVILUPPO SAVONA -  A1;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00761ARIEFP1518/24;OPERATORE AMMINISTRATIVO SEGRETARIALE - GE - IEFP TRIENNALE 2015-18;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04433ARGE19-1756CAT/116;A1 -CATALOGO INTERVENTI IN AMBITO LOGISTICA E TRASPORTI PER ADDETTI DELL'IMPRESE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04470ARGE19-1756CAT/118;A1 - RIAGGIORNARSI;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04472AG21VOUDIG-115/1;Avviso pubblico per l'erogazione di voucher individuali per l'accesso a servizi formativi sul libero mercato destinati al personale delle imprese beneficiarie dei bandi FESR <<Digitalizzazione delle micro, piccole e medie imprese>> I e II edizione, e <<Digitalizzazione delle micro imprese ubicate nei Comuni delle aree interne e non costieri>> e Schema di convenzione con FILSE per la gestione dell'intervento;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC01635ARIEFP1922/33;OPERATORE AI SERVIZI DI PROMOZIONE E ACCOGLIENZA - IM VENTIMIGLIA - IEFP TRIENNALE 2019-2022;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04515ARGE19-1756CAT/112;B2 - RICOMINCIARE A SAVONA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04468ARGE19-1756CAT/101;B1 - FAI DI UNA PASSIONE LA TUA PROFESSIONE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04422ALAV20-721POSTCOVID/2;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04455ALAV20-721POSTCOVID/3;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04427ALAV20-721POSTCOVID/9;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04453ALAV20-721POSTCOVID/11;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04469ALAV20-721POSTCOVID/12;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04424ALAV20-721POSTCOVID/10;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04456ALAV20-721POSTCOVID/4;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04457ALAV20-721POSTCOVID/13;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04443ALAV20-721POSTCOVID/15;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04477ALAV20-721POSTCOVID/17;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04423ALAV20-721POSTCOVID/18;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04435ALAV20-721POSTCOVID/5;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04434ALAV20-721POSTCOVID/7;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04436ALAV20-721POSTCOVID/8;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04474ALAV20-721POSTCOVID/19;"PIANO DI SOSTEGNO A FAVORE DEI LAVORATORI ADDETTI AI SERVIZI SCOLASTICI DI RISTORAZIONE E PULIZIA - MISURA 1: ""FORMAZIONE IN MATERIA DI SICUREZZA POST COVID-19""";OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04438ARGE19-1756CAT/144;B2 - AGGIORNAMENTO E ACCRESCIMENTO DELLECOMPETENZE PER ACCEDERE PREPARATI ALLE PROFESSIONI NEL SETTORE AUDIOVISIVI IN LIGURIA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04482ARGE19-1756CAT/167;B2 - DALLA TRADIZIONE ALL'INNOVAZIONE: TROVIAMO LA STRADA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04483ARGE19-1756CAT/40;A1 - LA RIQUALIFICAZIONE DEGLI OCCUPATI: IL VALORE DELLA FORMAZIONE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04431ARGE19-1756CAT/43;B2 - LA FORMAZIONE PROFESSIONALE: STOP ALLA DISOCCUPAZIONE;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00905ARSV16-1052/3;LAVORARE...UNA SFIDA PER CRESCERE - AttivitÃ  professionalizzante individualizzata modulare;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00763ARIEFP1518/26;OPERATORE ALLA RIPARAZIONE DEI VEICOLI A MOTORE - GE (Quarto) - IEFP TRIENNALE 2015-18;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00888ARIM16-1052/1;Progetto Pro.Poli Professionalizzante Polisettoriale;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04444ALAV21-SMARTATTIVO21/1;SMART@TTIVO 2021 - PERCORSI INTEGRATI DI POLITICA ATTIVA DEL LAVORO E DI CONSULENZA FORMATIVA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00889ARIM16-1052/2;WORK & LIFE 2017;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00954ARGE16-732/2;LAVATART - Linea 2;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00955ARGE16-732/3;TEATRI DELL'ESISTENZA. DAL PALCO ALL'INTEGRAZIONE SOCIALE - LINEA 2;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04445ALAV21-SMARTATTIVO21/3;SMART@TTIVO 2021 - PERCORSI INTEGRATI DI POLITICA ATTIVA DEL LAVORO E DI CONSULENZA FORMATIVA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00764ARIEFP1518/27;OPERATORE AI SERVIZI DI VENDITA - GE - IEFP TRIENNALE 2015-18;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00964ARIEFP1720/25;OPERATORE DELLA RISTORAZIONE (PREPARAZIONE PASTI - SERVIZI DI SALA E BAR) - SP - IEFP TRIENNALE 2017-20;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04447ALAV21-SMARTATTIVO21/5;SMART@TTIVO 2021 - PERCORSI INTEGRATI DI POLITICA ATTIVA DEL LAVORO E DI CONSULENZA FORMATIVA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00965ARIEFP1720/26;OPERATORE DEL BENESSERE (ESTETICA E ACCONCIATURA) - SP - IEFP TRIENNALE 2017-20;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00972ARIEFP1720/27;OPERATORE DI IMPIANTI TERMOIDRAULICI/OPERATORE ELETTRICO - SP - IEFP TRIENNALE 2017-20;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04471ALAV21-SMARTATTIVO21/9;SMART@TTIVO 2021 - PERCORSI INTEGRATI DI POLITICA ATTIVA DEL LAVORO E DI CONSULENZA FORMATIVA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04428ALAV21-SMARTATTIVO21/11;SMART@TTIVO 2021 - PERCORSI INTEGRATI DI POLITICA ATTIVA DEL LAVORO E DI CONSULENZA FORMATIVA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04429ALAV21-SMARTATTIVO21/13;SMART@TTIVO 2021 - PERCORSI INTEGRATI DI POLITICA ATTIVA DEL LAVORO E DI CONSULENZA FORMATIVA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00966ARIEFP1720/28;OPERATORE MECCANICO - SP - IEFP TRIENNALE 2017-20;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04449ALAV21-SMARTATTIVO21/17;SMART@TTIVO 2021 - PERCORSI INTEGRATI DI POLITICA ATTIVA DEL LAVORO E DI CONSULENZA FORMATIVA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04476ALAV21-SMARTATTIVO21/19;SMART@TTIVO 2021 - PERCORSI INTEGRATI DI POLITICA ATTIVA DEL LAVORO E DI CONSULENZA FORMATIVA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04450ALAV21-SMARTATTIVO21/21;SMART@TTIVO 2021 - PERCORSI INTEGRATI DI POLITICA ATTIVA DEL LAVORO E DI CONSULENZA FORMATIVA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04451ALAV21-SMARTATTIVO21/25;SMART@TTIVO 2021 - PERCORSI INTEGRATI DI POLITICA ATTIVA DEL LAVORO E DI CONSULENZA FORMATIVA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC04452ALAV21-SMARTATTIVO21/27;SMART@TTIVO 2021 - PERCORSI INTEGRATI DI POLITICA ATTIVA DEL LAVORO E DI CONSULENZA FORMATIVA;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00967ARIEFP1720/29;OPERATORE DEL LEGNO/ OPERATORE AMMINISTRATIVO SEGRETARIALE - SP - IEFP TRIENNALE 2017-20;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
PC00956ARIEFP1720/22;OPERATORE EDILE - SV LEV - IEFP TRIENNALE 2017 - 20;OMI;Operazioni multi-intervento;2014IT05SFOP006;2014-2020;FSE;POR LIGURIA FSE;0;
